Cluster,Biden Votes Weighted,Trump Votes Weighted
0,148058.64044116545,228450.6861043067
1,175411.80246162202,175055.88726989581
2,181832.1444860892,209207.21365853422
3,281809.4603764883,174592.26703893152
4,163955.80313631913,171220.80867476668
5,220104.17895344473,199315.30218241888
6,209178.35234514243,212979.70294756058
7,153250.8830384604,211689.6777463343
8,115624.05340403662,265968.3754274296
9,264835.7772601481,144059.79625450898
10,125883.58030033749,228834.51925626627
11,255789.5655603952,185651.58131630006
12,251281.55647039565,156410.38863751953
13,137276.201765955,195336.79348522666
