Cluster,Biden Votes Weighted,Trump Votes Weighted
0,191130.89778622973,188692.78539039657
1,313560.5477177932,196803.88478022537
2,256692.10155258165,178424.82247002705
3,215600.18730726896,182876.24592863958
4,118489.0002668061,203380.6760246344
5,150040.11170366974,209252.16315475703
6,168140.77002403652,227364.89866208468
7,178893.09807475432,211197.95319214195
8,163775.7251821196,207521.42786422765
9,105735.80204760347,254925.07323183722
10,180133.23326041692,205587.90168336753
11,170880.50548733346,195244.8376034454
12,154487.17128561574,161327.29057120683
13,316732.84830377024,136173.03944300857
