Cluster,Biden Votes Weighted,Trump Votes Weighted
0,180884.03713081472,207237.025419017
1,161428.9605634361,205559.39811393947
2,153092.10966977867,159963.4060008013
3,117928.94838535496,196415.957775821
4,308133.8320132536,194994.49789639266
5,197771.8283770068,174496.10995507502
6,319166.9754046627,136061.5996348874
7,115130.038328662,260447.1127098396
8,237458.65917088036,180182.7394936229
9,250874.81895522182,189275.1827425154
10,119550.19999623793,251856.40060166124
11,187587.34050388593,208975.08937722305
12,148974.5329310342,207696.2532369717
13,186309.7185697699,185612.22704223203
