Cluster,Biden Votes Weighted,Trump Votes Weighted
0,268179.9580060788,179511.83300058267
1,200222.05083508368,201885.6143401783
2,190757.73663802975,220500.09812468884
3,113900.23251458578,179341.12010670197
4,281268.39125815727,179352.42055465438
5,182275.51406963257,210301.186077242
6,153767.23793290078,200918.03471522828
7,119833.79949275233,268021.7626691207
8,124941.23067821306,257269.59581056758
9,299096.4349279694,127775.37766277474
10,161622.14487993915,160224.821559359
11,215368.040971211,214459.57510077284
12,208384.58445889963,182666.18556956208
13,164674.64333654652,176545.37470856644
