Cluster,Biden Votes Weighted,Trump Votes Weighted
0,113265.85674516267,178229.03611590635
1,182269.61547134636,210276.66950027112
2,199826.9664376162,201185.21320674947
3,270593.33689798857,181619.48805393346
4,124857.68610098073,257101.82306919046
5,281062.888912159,180272.69105525143
6,300891.8556970855,129256.29890551226
7,215474.49297335875,213218.22305370224
8,154365.76955453627,201930.91430295835
9,207414.32849164723,182355.93509340315
10,159410.69759503432,158168.05412337658
11,165187.24970248714,177203.1934340829
12,190249.52629094588,220509.23442801842
13,119421.72912965104,267446.22565764363
