Cluster,Biden Votes Weighted,Trump Votes Weighted
0,182071.91286429943,209710.40727228893
1,221616.39125928783,199836.40674731982
2,210533.4133224214,213939.66056943638
3,167201.9653295661,164993.80930758128
4,125353.94941465341,229600.50608080122
5,119175.83694726371,181841.55929249263
6,275220.65227802686,140492.9583537351
7,151716.85312751814,203522.8993299864
8,116132.35769735127,267707.0973653371
9,219098.45271847723,191704.90372397262
10,150587.88823448212,229592.35757809115
11,281836.72620152234,175579.19543404618
12,163639.85730781176,171769.30127260482
13,300105.743297318,178481.93767230617
