Cluster,Biden Votes Weighted,Trump Votes Weighted
0,216015.39901991136,214350.6123102886
1,162225.01807089572,160766.77201328657
2,153796.2305738642,200936.1985783144
3,182382.9620728023,210505.62740077302
4,164626.67635877844,176496.75342577725
5,199971.10361642195,201551.51426197754
6,190770.71471555767,220420.6647262527
7,281177.80405486235,179908.98858970247
8,297501.16648531123,126940.90870370853
9,114197.69511149848,179759.99250146872
10,119634.23840138467,267876.80754174053
11,124609.74785057567,257048.22043968053
12,267335.97651420406,178821.69263130063
13,210047.26715393152,183388.24687572833
