Cluster,Biden Votes Weighted,Trump Votes Weighted
0,275576.506667586,140065.97538339134
1,121718.70629663428,232555.74766708133
2,223982.96734478345,196154.36994561335
3,182624.788282817,211024.99432930336
4,221523.65270195663,209080.1599054965
5,151149.90967375773,202590.43977459695
6,274004.7695041873,180015.51744663762
7,169489.60210429234,166916.20270640793
8,148212.80317943,230204.25406054434
9,117103.58076888541,180340.54886014023
10,163522.45046438626,171447.71112297615
11,299092.00234770327,176674.0140287973
12,218510.36635770634,192276.08401421903
13,117779.89430587368,269426.9807547944
