Cluster,Biden Votes Weighted,Trump Votes Weighted
0,115214.91727262778,268271.08433344273
1,117571.7190755205,180935.01043178604
2,220239.81964462198,201319.93643662625
3,299033.5066621042,176396.5120089948
4,128076.4069189669,227775.46569198123
5,163966.27462049868,172272.20673200343
6,182323.8391578124,210262.22203298382
7,286196.8941411829,174190.0799411172
8,169535.1242979643,166982.94185132062
9,151419.81245109523,202882.9695349102
10,204659.01674180295,217019.60486471676
11,219366.5881392005,192726.40099507288
12,151868.99366011098,227764.53472534355
13,274819.0872164904,139974.03041970028
