Cluster,Biden Votes Weighted,Trump Votes Weighted
0,119505.83569992057,182320.2614539398
1,221697.43820128738,199477.93480211886
2,124477.9207353944,229306.63859141298
3,182209.32086820007,210051.53838485022
4,150429.1375370998,229419.37258325287
5,219807.23697981975,192124.62376459106
6,163437.4366980804,171476.39586371806
7,151823.6037488542,203598.4829386948
8,211872.39867191322,213272.71206430436
9,116549.26090792145,268568.58474071586
10,167302.52914582935,165076.676074998
11,275083.15435041813,140323.2372490816
12,299190.3904440297,177888.4682554781
13,280906.3360112312,175868.07323284322
