Cluster,Biden Votes Weighted,Trump Votes Weighted
0,219390.0648026678,209666.5095370516
1,253400.50412659056,184976.2054262114
2,136745.50054013781,194299.08604834575
3,254691.42121041604,156709.71932928203
4,117127.08002507148,267406.50561901747
5,221486.39982774024,196116.58778927135
6,146083.0815915603,228956.74738996822
7,274210.6211252609,177400.52382965916
8,153484.19902851316,212260.08582391567
9,163660.0041318162,170707.54328045537
10,122239.00947888977,230378.47353638144
11,175906.5406889125,175567.49279704597
12,182106.8014027783,209848.07063558136
13,263760.7720196446,144479.44895781303
