Cluster,Biden Votes Weighted,Trump Votes Weighted
0,289972.9084848122,166490.72226683886
1,219176.1931193757,192359.3526037462
2,216464.38238086767,207360.66825330514
3,164575.72243559008,173672.15730667303
4,113609.1704472048,266633.5837982317
5,152856.6686682334,204032.85036110654
6,187225.79663602394,225834.78428171054
7,168797.81459031545,166332.90384865252
8,141073.56618411816,218772.3416497545
9,182017.46266188976,209563.1795806911
10,298585.23496878555,178905.0346090221
11,155316.7889931796,227421.1169589108
12,276724.0021959281,139589.84176337117
13,117896.28823367531,181804.4627179856
