Cluster,Biden Votes Weighted,Trump Votes Weighted
0,140175.721878809,218693.7834253815
1,219476.37639337312,192769.27625897303
2,113615.65879352274,266614.5916716449
3,164392.25816548942,173491.37334516036
4,155356.08329398895,227772.7691731812
5,181975.27306682884,209456.10463369088
6,216398.44763639956,206712.44183527297
7,117886.4286542796,181828.93256055418
8,298448.89605666016,178402.80184689484
9,188182.60404823592,225751.90166205785
10,276354.35122076207,139383.47983895167
11,168937.8022335297,166450.84287341108
12,289939.48085142544,167070.43749161452
13,153152.61770669516,204374.26338321084
