Cluster,Biden Votes Weighted,Trump Votes Weighted
0,141156.38759312013,219041.0088927395
1,152931.02209917342,204141.62488711992
2,113659.40519966223,266785.2539019556
3,219571.29119364932,192420.10236407645
4,276368.68869162985,139387.63156840095
5,182021.25648971868,209570.9112536743
6,187147.47353469563,225609.38195126728
7,164548.21996848966,173634.5089189476
8,297977.1127233776,178542.30628961156
9,289935.1126990771,166479.78086703582
10,216342.77895082522,207146.36294902366
11,118443.90048663544,182330.6615050681
12,168926.18723769835,166458.46393864325
13,155263.16313224693,227225.0007124358
