Cluster,Biden Votes Weighted,Trump Votes Weighted
0,280309.74184844183,179255.5815119161
1,114089.4447123966,179649.84584386775
2,267464.62362737797,179044.87035643045
3,182160.60482498736,210038.3417353859
4,190675.79859949253,220966.65656805475
5,153951.16879826385,201049.18435654195
6,297931.68811135885,127352.19686445523
7,119593.57652778085,267586.81588649016
8,164670.93622159673,176620.0016425722
9,125648.59193254262,257961.62224434325
10,162560.7827959255,161147.15731383508
11,199723.96988205367,201011.76894067533
12,209954.57776897395,183327.98538244615
13,215556.4943488074,213760.97135298545
