Cluster,Biden Votes Weighted,Trump Votes Weighted
0,115313.66541258707,260873.00327880715
1,152898.63901427548,159753.63266448636
2,187610.45962010365,209403.52214791594
3,185477.31908652285,184997.49257536628
4,307572.7499312135,194497.55675550477
5,148898.69064726218,207577.62056696202
6,239255.58771112427,179247.15941614468
7,118508.25472996641,195630.08861490118
8,181049.62983810608,207564.85630744116
9,319548.084478856,136420.21933271197
10,249268.19746592175,190471.8424804353
11,161437.22464386714,205558.88722793525
12,119780.26329273435,252230.30159353043
13,197673.23412745888,174546.81703785728
