Cluster,Biden Votes Weighted,Trump Votes Weighted
0,273487.16065469943,180267.06144690182
1,167774.22836564525,165487.3449329394
2,297563.1341179323,176628.6350939194
3,151748.12105989523,203567.0749411209
4,117783.23073598056,269189.2572946506
5,223873.37853610454,195176.6088598359
6,182474.36193556167,210680.9568266023
7,274875.4213759391,140148.53238111778
8,120162.55069664784,182804.9743136778
9,121368.59964752958,233057.84958183512
10,220016.33542726698,191964.0176043202
11,163307.12254603623,171157.60698252416
12,222209.00324752164,208875.94573167214
13,147649.3516532392,229767.1340088823
