Cluster,Biden Votes Weighted,Trump Votes Weighted
0,249957.56589807983,190379.65757599167
1,161455.08674745506,205575.69452882852
2,115234.42513849855,260701.4388045112
3,149108.74616962284,207930.03900726992
4,186194.84480436856,185506.85533401518
5,118996.81480087478,196392.69052082038
6,119741.84089284299,251513.05509835746
7,320088.080442111,136846.81174434006
8,152521.5120035302,159158.48728436494
9,180908.14020301952,207285.15785561944
10,306735.16620882525,193824.7101019503
11,197431.3420479701,174311.08670632
12,187455.43754377603,209884.24551896806
13,238462.99709902485,179463.06991864264
