Cluster,Biden Votes Weighted,Trump Votes Weighted
0,161785.13820977893,205877.10447100294
1,188013.19064012464,216160.28947374827
2,118478.88351498487,200118.9003626326
3,149211.63782200532,208079.2042625688
4,285911.1396674387,182024.07675348167
5,101563.01453113696,246466.84872247957
6,307945.67420591536,194535.1624818855
7,212934.40636235467,200864.40887762315
8,115366.29136849988,235434.06386319493
9,321234.5213601205,137682.28534975625
10,186963.18514407877,186067.3458765458
11,154153.98012032654,161573.44966022627
12,200469.95161143175,177336.00841602852
13,180260.9854418028,206553.85142882558
