Cluster,Biden Votes Weighted,Trump Votes Weighted
0,275764.6194446665,140300.30021272184
1,182217.2802462047,210073.76012972763
2,211710.51642439986,212725.88995312894
3,151294.54202469724,202800.28253122358
4,150434.2281718985,229360.10420476744
5,124716.57137043955,230082.77861431136
6,117118.00485805751,180282.81828497656
7,163802.70841589823,171994.01252124686
8,280944.0010622533,176128.066492653
9,169615.3614351155,167078.29723194806
10,298241.9315133011,177495.3246206056
11,220095.42183509647,192581.85238591617
12,116452.77656583104,268260.53992990276
13,221884.03663214023,199608.97288687003
