Cluster,Biden Votes Weighted,Trump Votes Weighted
0,266431.0348144946,143752.22462909223
1,175403.26497260723,174523.9275638807
2,182151.06038418383,209952.07338806876
3,136152.21330865007,194188.74425031058
4,121695.3975911609,231506.66941521261
5,250990.6927498743,159174.23900895237
6,163719.8338825452,170754.63343633976
7,222074.58319457754,195487.0406796205
8,272851.7615972833,178546.30436435906
9,145943.69724912228,229593.50564418602
10,117201.4070414218,267238.4000449244
11,153391.04095370954,211987.67282766657
12,254993.640718814,183623.6460310027
13,221292.37154155507,208443.91871638352
