Cluster,Biden Votes Weighted,Trump Votes Weighted
0,175549.165235159,175594.94888204787
1,181711.68404463155,208993.8358041365
2,263219.98130799533,145245.46259913882
3,115695.24762181181,265700.748997848
4,163698.328183242,170893.19255961763
5,253279.7787324897,185400.8956925971
6,125583.52909192564,228617.48768782863
7,153336.4730544827,211992.20784940574
8,255470.58152646833,155849.4374786212
9,220466.925428519,199588.2546033138
10,147589.2398694893,228440.4320036259
11,281475.67329995503,174759.37162449205
12,209413.9899703234,212382.17814951867
13,137801.40263350695,195314.5460678079
