Cluster,Biden Votes Weighted,Trump Votes Weighted
0,115708.5688033908,261492.95405125734
1,161409.4986344435,205526.77456901525
2,306612.6977643691,193942.47017805735
3,197608.58459454257,174497.10316045466
4,248572.9646607009,191268.2766452207
5,152720.5894157606,159485.7586373148
6,180981.65194239322,207442.33667812357
7,187894.46882225337,210256.59574470314
8,185933.72772147183,185106.02982020893
9,118339.55253491749,195344.5783337852
10,320298.12395650067,136945.43125878455
11,239457.42687580886,177293.68866143614
12,148940.59284205118,207634.71556205046
13,119813.55143139561,252536.2866995877
