Cluster,Biden Votes Weighted,Trump Votes Weighted
0,121809.45504704193,231101.77918900966
1,117302.61670952765,267647.94873848563
2,138940.1340267897,196554.612916158
3,174282.33393751513,174317.02908349855
4,221325.95490019652,209319.5524104304
5,221555.16402087754,195280.47687001072
6,253023.62588798994,184805.30755404307
7,255025.41173001533,156665.35126936223
8,263711.1224745118,144397.9876923715
9,152672.66934103085,210880.20247894197
10,146050.61238174269,229124.62541174865
11,182143.6241644972,209936.02178769963
12,272941.8916954541,178222.15154668636
13,163507.3836828094,170519.95305155346
