Cluster,Biden Votes Weighted,Trump Votes Weighted
0,290229.6133840996,166388.5469252929
1,169123.5147987094,166603.77130125152
2,141503.42565809243,218479.13928901803
3,152926.57077547358,204031.7610371337
4,219118.12284923653,192363.07940864738
5,181983.92196997453,209470.82384933656
6,113660.92170052913,266921.8830562585
7,277147.10148910916,139241.94281633734
8,155908.98610258807,227325.17719063893
9,117586.51011487273,181602.00717096348
10,164557.23757448068,173728.69454334915
11,297901.5806482738,178878.29644086084
12,215883.5153119576,207139.8526373659
13,186760.97762260234,226598.02433354565
