Cluster,Biden Votes Weighted,Trump Votes Weighted
0,308420.8960590231,194584.55085640377
1,132427.52943178726,243985.87617723263
2,149051.43104219125,207803.3082703195
3,183336.8111512774,215531.92646098186
4,248872.61824328557,185117.02849790885
5,202787.8659211751,178334.27970991435
6,225593.5922347354,179366.83484032348
7,186476.03523982837,185310.02318599905
8,118251.66939300846,197281.80331141016
9,153310.23529747382,160306.84980319877
10,161498.77093197178,205567.75570878395
11,113513.11717649468,261264.58631667538
12,319969.0541779729,137332.08085234926
13,180782.37369977456,206986.0960084988
