Cluster,Biden Votes Weighted,Trump Votes Weighted
0,289879.6187337872,166241.17384608145
1,168898.68809001424,166392.16359172954
2,277323.6177772997,139513.6635322863
3,187177.18067331082,226438.21702173888
4,164622.30271586456,173757.01773434732
5,152866.73054107782,204015.6853054586
6,297926.49848960584,178736.8744867575
7,117702.05826830833,181701.69805578777
8,113644.14966801084,266856.06750294147
9,181975.27306682884,209456.10463369088
10,219261.080068864,192618.05145712808
11,155824.4649114912,227484.49187415282
12,215855.09856015572,206904.11206546586
13,141335.23843538054,218657.6788924333
