Cluster,Biden Votes Weighted,Trump Votes Weighted
0,167833.83943775395,165562.1073485876
1,163407.2826812238,171333.03662288902
2,223144.6502439788,196388.05962730604
3,299081.59635545453,178140.17435742248
4,182454.31229050536,210623.9404138534
5,151333.2889857327,202895.48934685363
6,275704.45215932553,140278.56321964736
7,219354.14177508722,191975.86274213382
8,274250.5614728291,178830.54615924225
9,148651.23156997352,229921.3485029509
10,118670.15230523948,181537.31223030217
11,220529.80000975973,209911.0935261378
12,122276.8268206895,232226.8622396445
13,117599.8638924464,269148.60366302886
