Cluster,Biden Votes Weighted,Trump Votes Weighted
0,118639.87858004276,182564.45645250165
1,188337.04698776454,224751.15740578552
2,297088.47611717856,177594.14301136212
3,169404.61531503007,166884.00294370245
4,182090.554296491,209743.34813281934
5,153031.902452755,204283.74145110836
6,216321.5025181759,206021.89291457742
7,164373.57062447388,173360.48789931994
8,140179.25654560822,219542.73712092143
9,289649.1143280027,167352.61324955343
10,155305.4395249848,227752.453825487
11,275970.80403053644,139196.19232954734
12,219995.40312144975,192592.93443491406
13,113904.43555750606,267132.8388283998
