Cluster,Biden Votes Weighted,Trump Votes Weighted
0,219644.0205600445,192833.02686037353
1,274401.4716209625,179429.13441545665
2,182468.62631385963,210666.5772285268
3,170405.39985492028,167762.06484520322
4,298873.1856041684,176407.57589196562
5,116513.91096060773,179709.66722937656
6,163714.59674920863,171795.3613104571
7,223713.1903744096,196092.1719047944
8,117535.30651031778,268712.0976278738
9,220550.2371990302,209112.50495248527
10,151240.36182028434,202732.54262784874
11,122129.47933275026,232815.68746230853
12,147868.57961778616,229990.00147749213
13,275233.63348164974,140714.58616583736
