Cluster,Biden Votes Weighted,Trump Votes Weighted
0,164429.9615357133,173445.8977667583
1,297019.7906723494,177418.45578118195
2,182093.75360774086,209753.1843510071
3,189979.9299440438,224602.17919738762
4,118061.8822457823,182038.16033850735
5,155020.74971141363,227821.58852504278
6,152972.5294429972,204215.4471555324
7,275935.11919718713,139138.4615748438
8,169938.9069945516,167351.39573010855
9,288135.6856284421,167066.15547605228
10,139953.34405911545,220277.87257910243
11,216839.8661665188,205935.620018553
12,113906.36379802112,267055.8990320755
13,220004.11699612293,192652.68247384668
