Cluster,Biden Votes Weighted,Trump Votes Weighted
0,155187.77098719726,227843.33525205095
1,117956.06098385954,181877.81516333154
2,152660.49593158715,203828.80199288
3,113921.8035982998,267130.87988911354
4,216453.73303876095,206200.1243288914
5,181938.43029093664,209386.37782673797
6,297995.9797332754,178148.3605292783
7,276407.797980366,139632.3766375595
8,289558.1252634431,167714.6211747602
9,139706.4006630884,219020.9647834097
10,219681.2554028953,192669.00147387388
11,164628.17533561113,173677.5565486948
12,188869.461951761,224821.80801150866
13,169326.50883891794,166820.97638790935
