Cluster,Biden Votes Weighted,Trump Votes Weighted
0,146868.15974223946,228558.7801067316
1,138474.82712785152,195771.90747302558
2,255757.21450378874,155546.56314634604
3,116212.07508944398,266410.2065238117
4,212460.8808990243,211095.72271470597
5,175326.42955174894,175725.50322680987
6,262458.4977290064,145635.59233069528
7,163555.3093371183,170680.58509952176
8,153172.43629642253,211777.52513896502
9,278915.2053246356,174926.04462590683
10,124522.4607167139,229315.58154143926
11,182018.37783464504,209637.16290891755
12,220917.24355251872,198419.4375856004
13,253632.88229484222,185272.38757752298
