Cluster,Biden Votes Weighted,Trump Votes Weighted
0,275653.20202150097,140219.01002692754
1,148784.3316792517,230320.48562442008
2,182453.32003366222,210621.236717621
3,122057.93365191993,231774.9539437327
4,297722.37896307255,177013.8610508837
5,117595.17779970127,269093.99149511795
6,274376.53800009825,179087.7414345052
7,117104.07678958155,180241.63497350254
8,170231.65176837856,167603.0009262887
9,163992.17396756433,172083.17624214018
10,223242.34647644148,196530.8084674143
11,219783.882196935,192187.02405352265
12,150607.63612447985,201922.9339419154
13,220687.35052741203,210073.14110200788
