Cluster,Biden Votes Weighted,Trump Votes Weighted
0,147660.7975267154,230339.26009576893
1,220028.2234150455,192874.10577313745
2,223697.8710075912,195487.79038767293
3,121699.10096644613,232850.7999728181
4,151130.4494432318,202594.38794874118
5,170885.39704834548,168196.59065218602
6,163690.23135259515,171662.70927377816
7,274349.73950592254,140812.5455288321
8,298575.2161253229,175475.82914228327
9,182436.31196342158,210588.91201418397
10,117591.3086019896,268636.00366786285
11,274032.67364391935,180041.9213963937
12,117091.31632947916,180373.58765443682
13,221423.36306997394,208838.5564919043
