Cluster,Biden Votes Weighted,Trump Votes Weighted
0,199468.77298690536,202384.7123317771
1,211553.86847638464,213910.5614972097
2,129749.08107671507,192010.4305123843
3,126457.9611092897,256820.82334544614
4,188437.27598135703,219369.36359216267
5,295343.39124850096,126123.42063028207
6,152810.03501708963,209301.37742404547
7,166681.25880160724,177737.28713519944
8,221646.91866873467,179444.16547061756
9,174438.14224262603,166917.63179821472
10,119841.60114263653,267357.7696179473
11,182245.751140457,210233.98922746658
12,232199.38150130503,158108.07047754762
13,283418.56060639076,179053.39693969913
