Cluster,Biden Votes Weighted,Trump Votes Weighted
0,265804.56498674065,143956.71507541547
1,150060.11850640512,227794.04136364456
2,252133.70854773067,157236.32966926423
3,137028.72682990856,195207.98686624801
4,182140.70038500775,209843.36363219598
5,203725.35291996322,216559.59667206134
6,163762.21415821346,170958.1690545919
7,175466.83403595717,174922.0128122168
8,127799.34284382222,225245.2289852397
9,253821.99778261853,184716.46488568088
10,286259.70748733316,173676.6502346623
11,153279.11859229786,211700.94472236998
12,114829.23467161176,267101.4066743094
13,218180.37825238955,199854.08935209928
