Cluster,Biden Votes Weighted,Trump Votes Weighted
0,162059.83513720214,210195.32772583226
1,180623.72579349566,206594.54268357533
2,142206.2536721516,194879.73379534637
3,304544.3832440564,192707.51556570528
4,155744.01508183766,229715.56639809467
5,149010.02269834557,207713.9846869174
6,218732.2604949431,187513.2102228548
7,184681.6513451574,184902.4907509077
8,160564.96129096212,204784.8192717556
9,110203.00967704009,260527.33682097675
10,279172.8217397487,160763.99475692364
11,313355.410558117,133829.16877591555
12,153272.933983333,157711.74233445103
13,170120.71528360932,226933.5662107434
