Cluster,Biden Votes Weighted,Trump Votes Weighted
0,215570.55462577366,213317.0954876192
1,281037.46669557464,180260.64171245613
2,190282.62697457956,220552.466657028
3,154218.308631831,201655.20976190243
4,124820.1358461991,256986.8113275868
5,199911.90433719996,201315.8221130432
6,113423.47011924809,178537.2956716107
7,159666.34698357972,158416.1242365153
8,119428.69123795758,267468.00327826
9,207715.17972096518,182501.2433582951
10,165093.31992537007,177089.95051173607
11,270264.4922202337,181364.04221279983
12,300589.88721014105,129031.62417087602
13,182269.61547134636,210276.66950027112
