Cluster,Biden Votes Weighted,Trump Votes Weighted
0,117833.57826011906,196448.94686534564
1,119391.18172992449,251984.65226884343
2,185764.17595952493,185320.99182827043
3,237918.57198070077,180506.41964948183
4,153098.3081939859,159975.05894957113
5,115131.25722813851,260470.2240426007
6,318897.4579527516,135770.48575131255
7,148961.1776482378,207672.90577246263
8,197549.5979878505,174375.88401235628
9,250694.61649508678,189167.35152838862
10,187759.14259449113,208740.98226490774
11,161393.8026874823,205530.34707568295
12,309015.09415089124,195571.72457175888
13,180884.03713081472,207237.025419017
