Cluster,Biden Votes Weighted,Trump Votes Weighted
0,219304.80587807638,192627.7710720593
1,287512.8631190416,167379.73975157723
2,164263.71207745007,173232.80969441804
3,191391.18044034892,222937.12436090168
4,118415.46033668894,182279.48935175102
5,298826.0815155952,178345.1557340895
6,182259.84738460113,210121.02930883795
7,153170.51609530253,204494.9335931995
8,113889.65988964224,266774.26210116723
9,168402.67041013288,165964.99377701964
10,154806.45508428552,227947.5604273858
11,138592.19879019874,221263.9659691046
12,276152.6933911814,139527.12012975683
13,217303.85558745402,205877.0447287315
