Cluster,Biden Votes Weighted,Trump Votes Weighted
0,215659.51595275506,209593.44408819027
1,181977.34627630442,209583.58497579032
2,137595.39900531742,194126.21616797906
3,262068.60130370478,145861.81004601528
4,123152.06405048988,229968.65543516396
5,163653.54765320706,170757.7854086361
6,116860.70563849888,267150.5621191722
7,153150.30246029785,212183.68564642727
8,175434.45557210362,175836.2418483971
9,276846.90427014395,176389.47743621527
10,253157.9855581627,185098.8657590654
11,256797.47433387497,155721.36881082554
12,221519.92595708277,197381.57776337356
13,146417.77196805627,229119.72449474852
