Cluster,Biden Votes Weighted,Trump Votes Weighted
0,319561.11863525456,181013.00202500005
1,152778.04947029517,226920.139129281
2,220838.79755305528,201228.54116553534
3,205042.02593136378,217282.98317758075
4,153402.2531153668,198600.31342847482
5,182396.94795330375,210435.5258174208
6,127772.42811653353,229484.08848837315
7,286270.6557950629,175009.9706043216
8,128028.9612819961,180575.34845138952
9,283119.5711543529,139762.594396796
10,163635.3240110818,172716.28271849462
11,146335.19802593856,202271.54598393702
12,199946.14047510579,155248.18590215352
13,115164.52848128873,268224.4787112416
