Cluster,Biden Votes Weighted,Trump Votes Weighted
0,117937.44006502535,196318.4897267961
1,185703.65287124985,185289.09415605606
2,181011.23804229006,207494.3332189491
3,119036.13830459646,251924.6893005775
4,318765.0308248147,135574.3301364854
5,149010.85140479144,207751.9375918352
6,187847.06679131952,208604.20276147316
7,161374.04205116746,205507.8884069808
8,238150.79323862755,179917.05872546267
9,309007.8631923386,195605.73061298396
10,153092.6837103518,159963.99151340753
11,115146.22413297318,260381.95484862328
12,250781.32556477524,190149.57235606306
13,197427.64980567846,174289.72664430592
