Cluster,Biden Votes Weighted,Trump Votes Weighted
0,256653.62840061187,178980.504848635
1,191074.237385545,188277.44427617313
2,177470.58567831758,210996.5344410912
3,150077.8397606158,209223.95889082705
4,313261.7922278245,196365.1270688994
5,106160.19781819935,255760.5846575733
6,216329.67913549938,183540.6659872714
7,171463.75838319497,192947.76192731818
8,154268.9167559735,161312.94263772565
9,118499.56315654922,202459.3519035162
10,164157.28354140682,207534.66765069994
11,167163.61383034155,227554.28753748254
12,180814.82600205162,206947.14814803528
13,316896.07792386843,136872.02002475152
