Cluster,Biden Votes Weighted,Trump Votes Weighted
0,117803.7775456668,181777.55894478312
1,187160.63575089423,226404.6358545413
2,181975.27306682884,209456.10463369088
3,164655.8103562886,173801.4383166684
4,219303.62732362107,192655.1361166173
5,215976.9711113461,206995.65312204394
6,141321.2592765242,218628.63800605386
7,289879.6187337872,166241.17384608145
8,152840.143134653,203982.662894278
9,113633.77264844356,266819.99832677934
10,277300.4403220969,139502.35852595355
11,168772.52233982665,166300.98580728128
12,297945.206244052,178741.07134483536
13,155722.9421459706,227465.58426039197
