Cluster,Biden Votes Weighted,Trump Votes Weighted
0,117653.07906241268,181680.47374472045
1,185821.95006849195,226294.1533981131
2,215812.36561956542,207070.47258224757
3,164518.3685289018,173753.17792566976
4,289846.3033078567,165927.96457650053
5,219225.74529988927,192431.87548035156
6,156306.47340396268,227674.66020952252
7,297079.3897769447,178633.56698122842
8,182032.92237288645,209600.24398065323
9,113652.88978244444,266973.2702873162
10,168867.31485089037,166368.94093143923
11,277539.6057106071,138982.75974952214
12,153185.83183991414,204319.91705602978
13,142749.76037523194,219061.52309668533
