Cluster,Biden Votes Weighted,Trump Votes Weighted
0,120798.28622946983,275486.7577590985
1,151115.91472172088,202590.4533257332
2,222702.7221680101,203160.50616418684
3,301348.8689668503,175216.28936892303
4,172030.67793753668,169275.64094122895
5,163740.96416184408,171731.46517527252
6,261435.40489131206,177765.3629551863
7,147541.86953835818,232018.40473242156
8,219536.21962972567,195181.56964854436
9,183626.94583103215,213365.37910826702
10,116862.36797266861,180132.1006955049
11,273236.4854113799,143777.16143801043
12,221017.36944469807,193500.91319516388
13,129297.90309539317,225570.9954924583
