Cluster,Biden Votes Weighted,Trump Votes Weighted
0,140507.64101851053,219035.23622418987
1,188163.7846029397,225767.86796422183
2,297955.3915304402,178201.0023572477
3,289766.116802987,166969.75476714649
4,118451.09167850834,182326.12047889427
5,155286.24751112022,227559.0043361617
6,153000.55448748192,204243.9691728752
7,168819.62383374924,166361.48675827272
8,216290.6221824304,206575.58044015372
9,182021.25648971868,209570.9112536743
10,276434.1055695698,139498.92158129846
11,113631.75140208722,266655.2125679003
12,219516.46684178896,192526.5052002824
13,164447.3460486674,173481.42689768085
