Cluster,Biden Votes Weighted,Trump Votes Weighted
0,152945.9656953579,159725.27429280576
1,249693.6257267026,189565.98911947655
2,149119.97800520773,207926.4664136759
3,197366.3890921341,174147.505325628
4,307081.5611715898,194084.88894608401
5,161746.4529168323,205911.85577861473
6,115028.498511418,260183.9990470797
7,117919.00988199117,195677.7491201435
8,180908.14020301952,207285.15785561944
9,238191.16426512648,179808.20577226585
10,187600.66965614882,210046.52928870503
11,186671.21210931684,185804.3631534113
12,119994.39944282881,251741.18579743092
13,320024.9333223255,136863.83008905905
