Cluster,Biden Votes Weighted,Trump Votes Weighted
0,182468.62631385963,210666.5772285268
1,297733.8643781921,176203.5907967647
2,221263.1270071293,209350.10288219087
3,150699.00660082608,202019.03147931056
4,171124.1390288565,168417.52894941656
5,273719.36313236394,179202.43144753418
6,147963.384394747,230224.10410084273
7,220483.37999002106,192969.60651442854
8,117510.39801668674,268630.7311032967
9,275093.32450529863,140463.50299177942
10,163969.89943635603,172073.13866604868
11,223969.59450283373,196633.4212444045
12,116394.02084897125,179641.80899306646
13,121899.87184385763,232277.4236023891
