Cluster,Biden Votes Weighted,Trump Votes Weighted
0,190974.86957753493,221182.33573382752
1,149370.03818169853,194295.75488087715
2,190730.63726541435,159259.73101864243
3,147848.33249923802,194289.11587002265
4,296250.48416435043,184810.32662308068
5,182235.96802548892,210197.93167820896
6,281361.49269628857,179764.08462673414
7,164357.68862739726,176750.8070835448
8,199861.59474774412,201380.02781253384
9,124805.49137671704,257415.27722214832
10,303202.25059502455,128402.90498765826
11,215528.059368368,213991.8210143931
12,118220.61815367476,169536.22207840908
13,119544.47472106016,267496.65936991887
