Cluster,Biden Votes Weighted,Trump Votes Weighted
0,118958.06298056952,196314.83808068064
1,180908.14020301952,207285.15785561944
2,306708.16884918755,193798.44100748832
3,238578.86956754507,179542.29226121865
4,320178.23090687126,136913.82935653234
5,161249.0776711329,205355.09958072568
6,187455.43754377603,209884.24551896806
7,149098.94814211462,207919.0723755558
8,115278.09438309397,260843.27537282123
9,197385.07157853988,174278.96577124606
10,152571.19938459544,159250.87744855575
11,186409.77182945306,185753.99308123597
12,249901.286463723,190371.7448084627
13,119611.64049637785,251261.16748088913
