Cluster,Biden Votes Weighted,Trump Votes Weighted
0,121481.6396075888,231134.58844287362
1,221191.35783985571,208070.736438652
2,146098.97522501083,229681.19988236693
3,253945.18595320784,157382.15555013978
4,175786.30236165912,175447.72612672127
5,264737.32645930187,143817.62082339317
6,153503.90198127407,212292.8987199765
7,136617.94259088053,194189.8531783781
8,222018.32339154207,195500.32706919208
9,272973.8013673193,178765.69009014155
10,182217.77111112283,210116.20374425434
11,252756.83842019734,184140.35522013676
12,117328.97638982855,267602.36398525024
13,163633.65730121074,170631.28072852344
