Cluster,Biden Votes Weighted,Trump Votes Weighted
0,155847.2854241997,228096.9472899162
1,187034.92894084306,225713.55500851595
2,117655.4558738337,181656.83248092936
3,182019.25973822977,209566.8419521042
4,289803.07707314147,166349.63767937053
5,141255.57577220403,218788.6044520214
6,220006.59216883776,193021.56205914618
7,169313.58902674023,166781.8676242907
8,113569.54688949036,266549.5296805192
9,297773.11803193245,178056.08962785327
10,164648.79193926218,173883.44031044195
11,276266.18585629406,139234.8299895077
12,153133.82089622162,204336.11578651838
13,215964.77236876928,206737.14605886483
