Cluster,Biden Votes Weighted,Trump Votes Weighted
0,145946.91278253263,229753.20773102017
1,252487.7641243628,157366.91937310336
2,182163.78493862486,209987.19850192298
3,253857.67255848713,184680.53981376562
4,163694.73152301792,170713.15455903456
5,153533.74670142963,212317.5857976996
6,121425.00156240433,231317.12130338742
7,136198.75354486183,193898.5755211685
8,273025.30390092026,178990.6109248723
9,221133.6839380341,207738.19986778594
10,175719.57941014986,175146.7478781075
11,117278.07001297441,267386.4355250081
12,265502.6395992141,143798.63205374154
13,222324.3554029858,195678.07114938216
