Cluster,Biden Votes Weighted,Trump Votes Weighted
0,277153.71080818103,139291.68628386248
1,113590.57323551836,266771.45970527915
2,297920.62877683254,178743.497403383
3,186625.48375601703,226483.86283431255
4,290643.19830309245,166653.57836568102
5,164696.85411878364,173940.39893209632
6,181987.89579033878,209477.5867322008
7,169057.830556695,166527.15366447458
8,155949.02857545528,227465.43022149953
9,117473.18134856917,181488.4508032089
10,215904.49823157114,207225.7122946388
11,219281.45768407226,192654.7229026706
12,152979.19551472296,204112.47938293286
13,141028.46330015006,217936.9804737592
