Cluster,Biden Votes Weighted,Trump Votes Weighted
0,308126.8035875101,194968.72207028724
1,117931.39576536974,196429.29948171956
2,197805.2448424961,174497.17189693812
3,236530.94347899128,179501.15678875535
4,161412.63390783538,205548.6670166926
5,148980.1697088718,207705.14832322727
6,180886.73039938897,207244.36402307634
7,153081.63151162863,159946.39976749834
8,187569.51303333844,209068.9324436752
9,251298.98711300327,189395.13714671295
10,186380.08495142983,185684.0793002976
11,115135.38126264873,260517.33947201393
12,120024.14361673963,252215.08421196745
13,319128.33682074776,136051.49805713788
