Cluster,Biden Votes Weighted,Trump Votes Weighted
0,200000.80149731613,201975.85112165788
1,182221.14215611422,210176.90077041916
2,164324.34817416192,179631.85190079597
3,190388.85390294588,220592.38394174937
4,214560.860768278,214208.83851489142
5,125297.243077796,257578.19878023298
6,148434.72856115046,197272.81983649312
7,299187.76583810896,127707.13881946201
8,119664.67983260484,267438.9828139336
9,282028.4448268379,179595.19728905184
10,145875.98676587117,201293.2078082758
11,185514.6047514665,149034.32351187032
12,301207.75572934974,175161.69042128988
13,125584.78411799786,177105.61446987643
