Cluster,Biden Votes Weighted,Trump Votes Weighted
0,119449.5007694233,266970.69719326793
1,161665.3700647738,160217.56187437795
2,164837.54879275966,176788.43182381088
3,199749.22275657603,201139.8451760207
4,182221.14215611422,210176.90077041916
5,281009.87047209847,179448.27507387943
6,208870.64127677254,182527.8466824974
7,298793.76598119957,128071.11431486737
8,154034.09449223065,201326.91659082402
9,190476.33026289658,220427.9388750853
10,114065.6656109954,179472.784185819
11,215744.12996377482,214536.5624409451
12,268348.9853495542,179791.4487567587
13,125025.73205083034,257876.6762414269
