Cluster,Biden Votes Weighted,Trump Votes Weighted
0,214383.0998757604,213464.31439676706
1,281610.8766759203,179901.60492144758
2,189543.37198054508,221376.47788911642
3,152693.056089149,209254.73756127566
4,237233.07002344995,152955.11466207285
5,125455.28123116372,256306.71235183714
6,129852.52592148754,192065.23973540324
7,119443.78649168096,267351.7258283398
8,199667.9310558994,201796.96546171806
9,182269.61547134636,210276.66950027112
10,292482.2766226517,131052.49671960443
11,219878.55639649084,181009.5774947228
12,164676.77497926308,175286.83869328015
13,175101.77718519125,166674.5247841435
