Cluster,Biden Votes Weighted,Trump Votes Weighted
0,279708.52774557116,180079.7560506836
1,302770.627392959,128687.73087299276
2,149100.4651252474,193992.61984984734
3,118470.90254942518,170030.85720085065
4,296971.8124768834,184850.89168589684
5,182188.16292595273,210098.04034568323
6,148198.01413868833,194570.3727541954
7,191036.1164990553,159374.144518917
8,199810.0540910596,201045.48746343201
9,124786.34655104125,256373.4318557192
10,216770.06250983628,213520.54971816103
11,190333.45239095343,220957.39843515836
12,164657.5673303822,177331.50412344924
13,119489.8882729443,267860.2151250132
