Cluster,Biden Votes Weighted,Trump Votes Weighted
0,250205.09856760583,188950.6848981912
1,320244.7314802879,136688.03289968616
2,148997.096842798,207729.43063929147
3,197780.52892564432,174501.24470758485
4,180885.8798935234,207242.04656916286
5,115139.60616745408,260600.69902963258
6,186327.03602376016,185621.09164376245
7,187747.9318961473,209486.9061335989
8,161428.9605634361,205559.39811393947
9,152951.06335396672,159757.3075084325
10,119269.32530630543,251014.69009606223
11,238305.44171824353,180839.46239642773
12,306825.2890181351,194192.70650299595
13,118184.01024269174,196589.29886123148
