Cluster,Biden Votes Weighted,Trump Votes Weighted
0,275643.4396609367,139636.59300791752
1,220141.45464435036,192715.1238893858
2,182045.41718273438,209620.14980267268
3,297928.3054942483,177841.6421139709
4,169379.33325271122,166866.83271587934
5,289631.58628347184,167350.79725983503
6,188285.19108462875,224798.5522793661
7,216606.65925140967,206631.2920011551
8,140051.472855059,219047.05941956997
9,113655.01733911932,266579.6366208905
10,154775.02073230955,227275.89868300824
11,164515.8986511792,173597.87116539583
12,152981.59309355458,204207.44572049894
13,118651.61047428678,182604.10532045376
